acta,codigo,maduro,edmundo,otros,total_validos,total_nulo,total_invalido
454356_798401_0760Acta0259.jpg,171401003.03.1.0001,293,279,10,582,0,0
454356_853855_0678Acta0178.jpg,170703007.02.1.0001,223,160,10,393,0,0
454402_017637_0504Acta0466.jpg,150601006.02.1.0001,113,334,16,463,0,0
454402_051409_0347Acta0309.jpg,150601001.01.1.0001,154,418,7,579,0,0
454402_056346_0399Acta0361.jpg,150402003.03.1.0001,91,459,9,559,0,0
454402_095165_0363Acta0325.jpg,150101002.02.1.0001,121,416,17,554,0,0
454402_101824_0321Acta0283.jpg,150601011.02.1.0001,90,363,13,466,0,0
454402_175875_0348Acta0310.jpg,150601002.04.1.0001,225,311,20,556,0,0
454402_216180_0400Acta0362.jpg,150402003.02.1.0001,84,440,10,534,0,0
454402_226850_0292Acta0254.jpg,150402004.02.1.0001,41,374,5,420,0,0
454402_235121_0501Acta0463.jpg,151102004.02.1.0001,86,273,8,367,1,1
454402_235882_0334Acta0296.jpg,150601003.01.1.0001,172,364,23,559,0,0
454402_249781_0338Acta0300.jpg,150601015.02.1.0001,123,358,13,494,0,0
454402_292146_0314Acta0276.jpg,150601021.03.1.0001,110,347,21,478,0,0
454402_360169_0451Acta0413.jpg,151001011.01.1.0001,118,306,7,431,0,0
454402_360725_0496Acta0458.jpg,150401006.01.1.0001,96,349,15,460,0,0
454402_395335_0369Acta0331.jpg,150101001.01.1.0001,103,318,16,437,0,0
454402_406755_0298Acta0260.jpg,150402001.02.1.0001,78,358,10,446,0,0
454402_409022_0371Acta0333.jpg,150101007.03.1.0001,143,459,23,625,0,0
454402_431739_0421Acta0383.jpg,151102014.01.1.0001,121,314,11,446,0,0
454402_440891_0390Acta0352.jpg,150401001.03.1.0001,80,339,11,430,0,0
454402_473005_0471Acta0433.jpg,151001007.02.1.0001,167,276,8,451,0,0
454402_480400_0317Acta0279.jpg,150601023.02.1.0001,130,335,20,485,0,0
454402_506430_0500Acta0462.jpg,151102004.01.1.0001,95,265,9,369,0,0
454402_524592_0315Acta0277.jpg,150601021.04.1.0001,139,353,15,507,0,0
454402_533954_0364Acta0326.jpg,150101005.02.1.0001,170,414,15,599,0,0
454402_535297_0346Acta0308.jpg,150601001.02.1.0001,158,416,21,595,0,0
454402_561129_0547Acta0509.jpg,150601021.01.1.0001,113,341,11,465,0,0
454402_622577_0454Acta0416.jpg,151001009.02.1.0001,173,196,8,377,0,0
454402_625380_0545Acta0507.jpg,150601029.02.1.0001,164,315,16,495,0,0
454402_647661_0336Acta0298.jpg,150601034.02.1.0001,70,246,3,319,0,0
454402_683745_0381Acta0343.jpg,150401005.02.1.0001,111,408,9,528,0,0
454402_702600_0352Acta0314.jpg,150601019.02.1.0001,58,300,7,365,0,0
454402_709002_0293Acta0255.jpg,150402004.01.1.0001,32,359,4,395,0,0
454402_746486_0494Acta0456.jpg,150101009.01.1.0001,106,429,16,551,0,0
454402_754094_0444Acta0406.jpg,151001020.01.1.0001,105,69,4,178,0,0
454402_817686_0297Acta0259.jpg,150401002.04.1.0001,84,352,12,448,0,0
454402_834834_0387Acta0349.jpg,150401007.02.1.0001,80,271,6,357,0,0
454402_860618_0281Acta0243.jpg,150101004.01.1.0001,74,373,13,460,0,0
454402_868533_0464Acta0426.jpg,151001013.02.1.0001,177,220,5,402,0,0
454402_932548_0367Acta0329.jpg,150101001.03.1.0001,81,358,9,448,0,0
454402_972531_0525Acta0487.jpg,150601022.02.1.0001,68,242,13,323,0,0
454402_997956_0372Acta0334.jpg,150101007.02.1.0001,158,462,23,643,0,0
454417_343884_0354Acta0098.jpg,060605002.01.1.0001,196,237,17,450,0,0
454417_769504_0379Acta0123.jpg,060601002.01.1.0001,180,219,6,405,0,0
454446_001520_0274Acta0203.jpg,010110041.02.1.0001,139,353,23,515,0,0
454446_033423_0291Acta0214.jpg,010120015.04.1.0001,79,266,16,361,0,0
454446_059822_0030Acta0027.jpg,010120033.02.1.0001,250,494,16,760,0,0
454446_073396_0174Acta0137.jpg,010119005.04.1.0001,128,380,21,529,0,0
454446_082009_0307Acta0225.jpg,010120010.02.1.0001,77,277,11,365,0,0
454446_135422_0238Acta0180.jpg,010114020.04.1.0001,184,365,22,571,0,0
454446_135906_0133Acta0114.jpg,010108002.03.1.0001,126,316,15,457,0,0
454446_149254_0218Acta0162.jpg,010114037.01.1.0001,237,296,21,554,0,0
454446_175600_0182Acta0140.jpg,010119001.03.1.0001,92,331,9,432,1,1
454446_179548_0108Acta0105.jpg,010108001.02.1.0001,187,313,5,505,0,0
454446_184747_0300Acta0220.jpg,010102017.04.1.0001,117,443,17,577,1,1
454446_215662_0061Acta0058.jpg,010120002.02.1.0001,62,293,8,363,0,0
454446_217900_0037Acta0034.jpg,010120025.03.1.0001,67,315,4,386,0,0
454446_223235_0031Acta0028.jpg,010120017.01.1.0001,172,309,6,487,0,0
454446_230496_0112Acta0106.jpg,010108040.03.1.0001,115,299,17,431,0,0
454446_237342_0131Acta0113.jpg,010108007.04.1.0001,211,342,23,576,1,1
454446_244597_0298Acta0220.jpg,010102017.02.1.0001,130,413,19,562,0,0
454446_250545_0193Acta0148.jpg,010114015.01.1.0001,247,335,25,607,0,0
454446_260259_0080Acta0077.jpg,010108020.01.1.0001,147,319,5,471,0,0
454446_265314_0095Acta0092.jpg,010108028.03.1.0001,145,374,21,540,0,0
454446_271524_0253Acta0188.jpg,010114054.01.1.0001,236,380,22,638,0,0
454446_293381_0246Acta0184.jpg,010114023.04.1.0001,136,320,18,474,0,0
454446_312457_0020Acta0017.jpg,010120022.02.1.0001,83,324,4,411,0,0
454446_346707_0199Acta0152.jpg,010119012.03.1.0001,137,349,9,495,1,1
454446_370338_0042Acta0039.jpg,010120006.04.1.0001,111,342,15,468,0,0
454446_387586_0056Acta0053.jpg,010120023.03.1.0001,120,497,14,631,0,0
454446_447888_0142Acta0118.jpg,010108026.02.1.0001,180,380,16,576,0,0
454446_546202_0282Acta0210.jpg,010110009.04.1.0001,189,336,19,544,0,0
454446_550540_0201Acta0153.jpg,010119003.07.1.0001,180,316,7,503,0,0
454446_568150_0233Acta0175.jpg,010114026.01.1.0001,143,393,15,551,0,0
454446_584457_0208Acta0157.jpg,010119003.01.1.0001,188,293,10,491,0,0
454446_586726_0059Acta0056.jpg,010120007.02.1.0001,66,308,7,381,0,0
454446_640083_0296Acta0218.jpg,010102019.01.1.0001,111,403,17,531,0,0
454446_685788_0271Acta0200.jpg,010110006.01.1.0001,221,351,23,595,0,0
454446_778255_0139Acta0117.jpg,010108004.01.1.0001,151,346,13,510,0,0
454446_798137_0158Acta0128.jpg,010119007.03.1.0001,252,398,23,673,0,0
454446_820359_0295Acta0217.jpg,010120015.02.1.0001,84,286,11,381,0,0
454446_834518_0029Acta0026.jpg,010120033.01.1.0001,249,504,24,777,0,0
454446_835707_0048Acta0045.jpg,010120027.02.1.0001,107,356,10,473,0,0
454446_837162_0134Acta0114.jpg,010108002.02.1.0001,120,344,12,476,0,0
454446_846080_0040Acta0037.jpg,010120006.02.1.0001,115,345,10,470,0,0
454446_857320_0124Acta0112.jpg,010108007.03.1.0001,230,355,22,607,0,0
454446_877984_0262Acta0194.jpg,010112019.03.1.0001,70,312,11,393,0,0
454446_897141_0086Acta0083.jpg,010108021.03.1.0001,155,330,18,503,0,0
454446_954567_0057Acta0054.jpg,010120007.01.1.0001,84,310,10,404,1,1
454446_963170_0240Acta0182.jpg,010114029.01.1.0001,188,289,16,493,1,1
454446_977396_0185Acta0143.jpg,010119008.02.1.0001,156,425,26,607,0,0
454446_979217_0181Acta0140.jpg,010119001.02.1.0001,99,318,13,430,0,0
454450_010947_0048Acta0047.jpg,040103020.01.1.0001,70,347,5,422,0,0
454450_019330_0215Acta0214.jpg,040104001.04.1.0001,98,298,17,413,0,0
454450_115154_0172Acta0171.jpg,040104011.05.1.0001,63,388,5,456,1,1
454450_120099_0056Acta0055.jpg,040103018.02.1.0001,55,220,5,280,0,0
454450_141746_0315Acta0314.jpg,040104011.02.1.0001,66,418,14,498,0,0
454450_162647_0206Acta0205.jpg,040104008.03.1.0001,68,344,12,424,0,0
454450_207708_0287Acta0286.jpg,040103013.02.1.0001,139,354,14,507,1,1
454450_234592_0062Acta0061.jpg,040105010.01.1.0001,83,362,14,459,1,1
454450_269513_0065Acta0064.jpg,040105016.02.1.0001,76,384,11,471,0,0
454450_275684_0160Acta0159.jpg,040105006.01.1.0001,184,382,25,591,0,0
454450_279574_0311Acta0310.jpg,040103005.03.1.0001,52,395,8,455,0,0
454450_280459_0280Acta0279.jpg,040103012.01.1.0001,55,335,3,393,0,0
454450_299520_0156Acta0155.jpg,040101002.01.1.0001,113,377,10,500,0,0
454450_305162_0161Acta0160.jpg,040105006.02.1.0001,179,357,26,562,0,0
454450_325797_0175Acta0174.jpg,040104003.03.1.0001,89,414,8,511,0,0
454450_359924_0051Acta0050.jpg,040103020.04.1.0001,89,371,6,466,0,0
454450_363516_0243Acta0242.jpg,040105008.04.1.0001,126,329,21,476,0,0
454450_406627_0015Acta0015.jpg,040103021.01.1.0001,54,342,13,409,0,0
454450_408505_0103Acta0102.jpg,040106005.02.1.0001,46,370,5,421,0,0
454450_412377_0066Acta0065.jpg,040106018.01.1.0001,177,387,21,585,0,0
454450_412689_0122Acta0121.jpg,040101011.01.1.0001,98,376,12,486,0,0
454450_473989_0177Acta0176.jpg,040101019.02.1.0001,117,338,10,465,0,0
454450_508462_0188Acta0187.jpg,040104021.01.1.0001,111,387,9,507,0,0
454450_520468_0317Acta0316.jpg,040104016.02.1.0001,80,340,7,427,0,0
454450_540908_0037Acta0036.jpg,040103002.03.1.0001,59,370,8,437,0,0
454450_631389_0080Acta0079.jpg,040106011.03.1.0001,138,388,10,536,0,0
454450_638233_0318Acta0317.jpg,040105007.01.1.0001,105,230,17,352,0,0
454450_691605_0319Acta0318.jpg,040102002.01.1.0001,190,214,20,424,0,0
454450_729134_0125Acta0124.jpg,040101011.04.1.0001,115,391,14,520,0,0
454450_735874_0263Acta0262.jpg,040105019.01.1.0001,115,314,12,441,0,0
454450_756750_0121Acta0120.jpg,040101003.03.1.0001,72,288,13,373,0,0
454450_818239_0297Acta0296.jpg,040101003.04.1.0001,94,317,10,421,0,0
454450_829931_0049Acta0048.jpg,040103020.02.1.0001,64,340,11,415,0,0
454450_836601_0073Acta0072.jpg,040106014.04.1.0001,133,327,17,477,0,0
454450_837780_0295Acta0294.jpg,040103008.03.1.0001,119,413,20,552,0,0
454450_851851_0174Acta0173.jpg,040104003.02.1.0001,77,365,8,450,0,0
454450_881755_0074Acta0073.jpg,040106016.01.1.0001,123,286,8,417,0,0
454450_892623_0075Acta0074.jpg,040106016.02.1.0001,128,295,12,435,1,1
454450_934400_0138Acta0137.jpg,040101010.04.1.0001,88,338,16,442,0,0
454450_990884_0248Acta0247.jpg,040105014.01.1.0001,155,314,33,502,0,0
454455_131444_0023Acta0019.jpg,060502001.01.1.0001,103,197,5,305,0,0
454455_256421_0049Acta0029.jpg,061001002.01.1.0001,95,458,11,564,0,0
454455_381450_0070Acta0039.jpg,060501015.01.1.0001,17,63,1,81,0,0
454495_057115_0458Acta0396.jpg,130402006.03.1.0001,252,301,22,575,0,0
454495_082750_0252Acta0192.jpg,130402003.01.1.0001,235,228,16,479,0,0
454495_099952_0283Acta0223.jpg,131502012.01.1.0001,269,91,12,372,0,0
454495_125130_0402Acta0340.jpg,130701021.04.1.0001,168,241,24,433,0,0
454495_275344_0195Acta0136.jpg,130401012.04.1.0001,205,271,24,500,0,0
454495_281815_0423Acta0361.jpg,130701006.03.1.0001,193,313,22,528,1,1
454495_286430_0211Acta0152.jpg,130401022.01.1.0001,206,269,23,498,0,0
454495_332796_0386Acta0324.jpg,130701025.02.1.0001,244,266,23,533,0,0
454495_336380_0428Acta0366.jpg,131502010.02.1.0001,254,191,22,467,0,0
454495_424111_0216Acta0157.jpg,130401029.01.1.0001,129,246,19,394,0,0
454495_484317_0197Acta0138.jpg,130401012.02.1.0001,188,294,21,503,0,0
454495_501658_0333Acta0273.jpg,130402011.04.1.0001,180,293,16,489,0,0
454495_524731_0230Acta0170.jpg,130401010.01.1.0001,165,395,11,571,0,0
454495_594424_0403Acta0341.jpg,130701021.05.1.0001,182,288,20,490,0,0
454495_702843_0251Acta0191.jpg,130402003.02.1.0001,203,263,23,489,0,0
454495_727539_0296Acta0236.jpg,131502005.01.1.0001,168,151,8,327,0,0
454495_793536_0219Acta0160.jpg,130401007.03.1.0001,199,414,13,626,0,0
454495_797863_0387Acta0325.jpg,130701025.04.1.0001,243,302,31,576,0,0
454495_851602_0336Acta0276.jpg,130402011.07.1.0001,187,301,21,509,1,1
454495_923303_0391Acta0329.jpg,130701025.03.1.0001,250,271,31,552,0,0
454495_932151_0290Acta0230.jpg,131501014.02.1.0001,99,267,11,377,0,0
459099_107103_0043Acta0043.jpg,130104012.01.1.0001,147,159,12,318,0,0
459099_505795_0027Acta0027.jpg,130106013.01.1.0001,125,89,8,222,0,0
459099_850899_0067Acta0067.jpg,130101009.01.1.0001,335,154,26,515,0,0
459099_912433_0018Acta0018.jpg,130106017.01.1.0001,107,94,5,206,0,0
459339_037152_0588Acta0219.jpg,140201017.01.1.0001,131,228,8,367,0,0
459339_102442_0498Acta0187.jpg,140201009.01.1.0001,164,248,11,423,0,0
459339_125848_0491Acta0185.jpg,140201008.01.1.0001,256,266,5,527,0,0
459339_126023_0532Acta0200.jpg,140706026.02.1.0001,124,299,14,437,0,0
459339_185924_0283Acta0081.jpg,140710018.03.1.0001,119,392,6,517,0,0
459339_248989_0374Acta0124.jpg,140710008.01.1.0001,143,340,12,495,0,0
459339_271411_0431Acta0152.jpg,140706010.02.1.0001,98,263,9,370,0,0
459339_275828_0384Acta0128.jpg,140710015.01.1.0001,183,373,8,564,0,0
459339_282691_0409Acta0142.jpg,140708004.02.1.0001,102,244,9,355,0,0
459339_287984_0568Acta0214.jpg,140702002.01.1.0001,178,249,7,434,0,0
459339_299688_0218Acta0044.jpg,140709004.02.1.0001,157,392,17,566,0,0
459339_305457_0569Acta0214.jpg,140702004.01.1.0001,316,196,14,526,0,0
459339_337209_0224Acta0050.jpg,140709008.01.1.0001,130,438,14,582,0,0
459339_344812_0659Acta0238.jpg,140711028.01.1.0001,317,305,9,631,0,0
459339_354069_0403Acta0140.jpg,140708002.01.1.0001,125,302,7,434,0,0
459339_369183_0734Acta0268.jpg,140708008.06.1.0001,104,379,10,493,0,0
459339_444837_0363Acta0117.jpg,140708015.02.1.0001,107,327,4,438,0,0
459339_447082_0694Acta0252.jpg,140707008.04.1.0001,115,346,20,481,0,0
459339_455493_0399Acta0137.jpg,140706012.01.1.0001,172,348,12,532,0,0
459339_467275_0720Acta0264.jpg,140711016.02.1.0001,182,276,12,470,0,0
459339_491188_0382Acta0127.jpg,140707017.01.1.0001,111,218,2,331,0,0
459339_497859_0732Acta0268.jpg,140708008.04.1.0001,126,385,11,522,0,0
459339_520640_0444Acta0159.jpg,140706004.02.1.0001,129,284,8,421,0,0
459339_521015_0626Acta0229.jpg,140901009.01.1.0001,108,189,10,307,0,0
459339_623573_0196Acta0027.jpg,140710017.01.1.0001,134,341,12,487,0,0
459339_633749_0735Acta0269.jpg,140711032.01.1.0001,72,35,2,109,0,0
459339_676030_0587Acta0219.jpg,140201001.03.1.0001,151,303,8,462,0,0
459339_676641_0583Acta0218.jpg,140201019.02.1.0001,144,284,8,436,0,0
459339_681470_0502Acta0187.jpg,140201015.01.1.0001,162,240,15,417,0,0
459339_688502_0228Acta0054.jpg,140709008.05.1.0001,122,441,13,576,0,0
459339_708009_0486Acta0184.jpg,140201003.01.1.0001,105,207,5,317,0,0
459339_772106_0632Acta0230.jpg,140901002.02.1.0001,97,232,10,339,0,0
459339_854555_0656Acta0237.jpg,140902007.01.1.0001,209,131,3,343,0,0
459339_880984_0338Acta0108.jpg,140706007.01.1.0001,126,349,10,485,0,0
459339_913207_0537Acta0203.jpg,140706031.02.1.0001,212,295,9,516,0,0
459339_915137_0509Acta0190.jpg,140201002.01.1.0001,279,212,8,499,0,0
462591_010043_0251Acta0238.jpg,021302005.01.1.0001,136,352,22,510,0,0
462591_013011_0068Acta0055.jpg,021501001.02.1.0001,68,268,4,340,0,0
462591_027641_0269Acta0256.jpg,021301021.04.1.0001,174,428,18,620,0,0
462591_030312_0059Acta0046.jpg,021302010.03.1.0001,128,381,11,520,0,0
462591_037019_0054Acta0041.jpg,021302007.01.1.0001,152,313,14,479,0,0
462591_078357_0045Acta0032.jpg,021302009.01.1.0001,93,312,6,411,0,0
462591_117315_0249Acta0236.jpg,021302004.04.1.0001,209,364,21,594,0,0
462591_142845_0094Acta0081.jpg,021501017.02.1.0001,122,319,14,455,0,0
462591_153650_0259Acta0246.jpg,021302022.01.1.0001,119,356,10,485,0,0
462591_170134_0210Acta0197.jpg,021301020.02.1.0001,160,425,16,601,0,0
462591_207175_0133Acta0120.jpg,021302002.05.1.0001,143,384,7,534,0,0
462591_284846_0169Acta0156.jpg,021301028.01.1.0001,178,365,22,565,0,0
462591_411434_0085Acta0072.jpg,021501002.03.1.0001,108,359,9,476,0,0
462591_447886_0165Acta0152.jpg,021301028.02.1.0001,197,362,18,577,0,0
462591_475360_0106Acta0093.jpg,021502007.01.1.0001,184,228,12,424,0,0
462591_482636_0215Acta0202.jpg,021301020.03.1.0001,148,449,11,608,0,0
462591_492481_0219Acta0206.jpg,021301001.02.1.0001,103,317,14,434,0,0
462591_579094_0304Acta0291.jpg,021301084.02.1.0001,178,214,9,401,0,0
462591_608184_0064Acta0051.jpg,021302008.03.1.0001,139,425,12,576,0,0
462591_641093_0072Acta0059.jpg,021502001.02.1.0001,194,410,21,625,0,0
462591_665104_0262Acta0249.jpg,021302005.03.1.0001,111,335,8,454,0,0
462591_699365_0157Acta0144.jpg,021301032.04.1.0001,122,457,10,589,0,0
462591_718396_0297Acta0284.jpg,021302018.03.1.0001,200,342,22,564,0,0
462591_761878_0134Acta0121.jpg,021302002.02.1.0001,136,327,15,478,0,0
462591_776068_0220Acta0207.jpg,021301001.03.1.0001,94,341,9,444,0,0
462591_781687_0221Acta0208.jpg,021301001.04.1.0001,101,363,14,478,0,0
462591_782979_0253Acta0240.jpg,021301087.02.1.0001,139,322,8,469,0,0
462591_882574_0177Acta0164.jpg,021301057.02.1.0001,115,407,15,537,0,0
462591_950677_0231Acta0218.jpg,021301011.04.1.0001,129,419,10,558,0,0
462591_970634_0137Acta0124.jpg,021302002.03.1.0001,122,363,9,494,0,0
462591_993627_0150Acta0137.jpg,021301015.03.1.0001,155,365,18,538,0,0
465290_028082_0376Acta0091.jpg,130901045.01.1.0001,179,296,14,489,0,0
465290_088631_0436Acta0151.jpg,130901039.03.1.0001,62,291,13,366,0,0
465290_107079_0397Acta0112.jpg,130901023.03.1.0001,50,382,9,441,0,0
465290_156696_0398Acta0113.jpg,130901023.01.1.0001,33,349,6,388,0,0
465290_342760_0424Acta0139.jpg,130901008.06.1.0001,52,309,5,366,0,0
465290_427558_0409Acta0124.jpg,130901057.04.1.0001,156,450,19,625,0,0
465290_431856_0466Acta0163.jpg,130901030.04.1.0001,35,308,7,350,0,0
465290_633799_0388Acta0103.jpg,130901095.05.1.0001,190,333,15,538,0,0
465290_675511_0395Acta0110.jpg,130901023.02.1.0001,30,338,5,373,0,0
465290_764676_0370Acta0085.jpg,130904002.01.1.0001,180,390,18,588,1,1
465290_840901_0454Acta0157.jpg,130901041.01.1.0001,70,400,8,478,0,0
465290_907799_0407Acta0122.jpg,130901057.01.1.0001,154,377,21,552,0,0
465290_973655_0404Acta0119.jpg,130901090.01.1.0001,105,379,10,494,0,0
465290_982737_0434Acta0149.jpg,130901039.01.1.0001,50,310,13,373,0,0
474306_010500_0219Acta0112.jpg,140102004.01.1.0001,349,272,9,630,0,0
474306_152096_0159Acta0086.jpg,140304002.01.1.0001,151,134,9,294,0,0
474306_293363_0128Acta0063.jpg,140804001.02.1.0001,171,214,9,394,0,0
474306_360598_0166Acta0087.jpg,140302003.02.1.0001,194,153,2,349,0,0
474306_382707_0216Acta0111.jpg,140102001.02.1.0001,306,343,5,654,0,0
474306_565556_0161Acta0086.jpg,140306001.02.1.0001,235,252,13,500,0,0
476204_006820_0282Acta0116.jpg,060106012.01.1.0001,78,373,12,463,0,0
476204_030928_0265Acta0108.jpg,060106004.02.1.0001,37,303,4,344,0,0
476204_030983_0141Acta0052.jpg,060107008.04.1.0001,59,334,5,398,0,0
476204_083895_0300Acta0122.jpg,060106015.03.1.0001,33,353,2,388,0,0
476204_119960_0569Acta0233.jpg,060103002.02.1.0001,148,318,15,481,0,0
476204_134051_0150Acta0055.jpg,060107009.05.1.0001,45,276,3,324,0,0
476204_134085_0479Acta0199.jpg,060108056.01.1.0001,168,273,16,457,0,0
476204_170529_0330Acta0136.jpg,060105009.03.1.0001,167,361,17,545,0,0
476204_180157_0347Acta0145.jpg,060103010.01.1.0001,201,275,26,502,0,0
476204_183295_0534Acta0220.jpg,060105004.02.1.0001,125,336,8,469,0,0
476204_192133_0331Acta0136.jpg,060105009.04.1.0001,134,421,23,578,0,0
476204_206832_0387Acta0167.jpg,060108007.02.1.0001,117,371,20,508,0,0
476204_293148_0261Acta0106.jpg,060106002.03.1.0001,112,293,9,414,0,0
476204_293984_0066Acta0023.jpg,060108015.02.1.0001,97,361,10,468,0,0
476204_341791_0268Acta0109.jpg,060106005.03.1.0001,77,359,5,441,0,0
476204_357602_0082Acta0027.jpg,060108019.02.1.0001,88,371,16,475,0,0
476204_358787_0538Acta0221.jpg,060105004.04.1.0001,142,346,21,509,2,2
476204_466045_0267Acta0109.jpg,060106005.02.1.0001,66,335,13,414,0,0
476204_497237_0499Acta0206.jpg,060101022.03.1.0001,154,314,18,486,0,0
476204_540848_0512Acta0210.jpg,060101027.05.1.0001,109,424,13,546,1,1
476204_551165_0523Acta0215.jpg,060105010.03.1.0001,144,380,14,538,0,0
476204_594247_0463Acta0194.jpg,060108012.04.1.0001,112,309,12,433,0,0
476204_643590_0103Acta0034.jpg,060108003.02.1.0001,69,239,8,316,0,0
476204_648633_0132Acta0049.jpg,060107007.01.1.0001,84,334,6,424,0,0
476204_653971_0458Acta0191.jpg,060108020.05.1.0001,74,348,12,434,0,0
476204_680520_0329Acta0136.jpg,060105009.02.1.0001,165,353,14,532,0,0
476204_702888_0275Acta0112.jpg,060106006.02.1.0001,68,366,11,445,1,1
476204_722850_0321Acta0133.jpg,060105016.04.1.0001,139,372,9,520,0,0
476204_725462_0202Acta0074.jpg,060101006.01.1.0001,144,326,16,486,0,0
476204_758134_0309Acta0127.jpg,060105021.01.1.0001,121,298,8,427,0,0
476204_838610_0549Acta0226.jpg,060101005.03.1.0001,120,420,10,550,0,0
476204_840922_0251Acta0100.jpg,060101035.01.1.0001,107,186,6,299,0,0
476204_853367_0120Acta0043.jpg,060107002.02.1.0001,54,350,4,408,0,0
476204_860063_0521Acta0214.jpg,060105010.02.1.0001,134,386,12,532,0,0
476204_866941_0328Acta0136.jpg,060105009.01.1.0001,147,355,22,524,0,0
476204_881842_0257Acta0104.jpg,060101007.05.1.0001,90,436,4,530,0,0
476204_889698_0081Acta0027.jpg,060108019.01.1.0001,75,426,15,516,0,0
476204_957429_0239Acta0094.jpg,060101023.03.1.0001,158,348,9,515,0,0
476204_985162_0146Acta0055.jpg,060107009.01.1.0001,38,280,9,327,0,0
480196_015829_0445Acta0393.jpg,211005001.03.1.0001,41,313,2,356,0,0
480196_023186_0300Acta0298.jpg,211802010.01.1.0001,61,315,2,378,0,0
480196_038048_0549Acta0421.jpg,210514015.02.1.0001,96,352,8,456,0,0
480196_046731_0660Acta0439.jpg,210506019.01.1.0001,70,343,7,420,0,0
480196_072197_0393Acta0373.jpg,210513014.05.1.0001,90,317,4,411,0,0
480196_076975_0376Acta0370.jpg,210513050.04.1.0001,119,349,6,474,0,0
480196_103578_0490Acta0406.jpg,210511008.02.1.0001,109,418,9,536,0,0
480196_151767_0183Acta0182.jpg,210202003.01.1.0001,68,206,2,276,0,0
480196_156190_0137Acta0136.jpg,210507007.04.1.0001,59,290,4,353,0,0
480196_158280_0031Acta0030.jpg,210503024.03.1.0001,133,365,6,504,0,0
480196_161988_0197Acta0196.jpg,210202004.01.1.0001,85,266,6,357,0,0
480196_188137_0302Acta0300.jpg,211802010.03.1.0001,52,281,7,340,0,0
480196_213070_0437Acta0390.jpg,211005002.01.1.0001,100,410,4,514,0,0
480196_217760_0322Acta0320.jpg,211802014.01.1.0001,52,355,7,414,0,0
480196_225988_0511Acta0413.jpg,210516012.02.1.0001,108,392,10,510,1,1
480196_240476_0058Acta0057.jpg,210503018.04.1.0001,85,342,5,432,0,0
480196_267034_0219Acta0218.jpg,210605037.01.1.0001,145,69,1,215,0,0
480196_310802_0655Acta0439.jpg,210506015.03.1.0001,54,239,4,297,0,0
480196_319748_0185Acta0184.jpg,210202001.01.1.0001,104,290,4,398,0,0
480196_330521_0142Acta0141.jpg,210507010.03.1.0001,38,307,8,353,0,0
480196_351180_0492Acta0406.jpg,210511008.04.1.0001,131,361,6,498,0,0
480196_356832_0304Acta0302.jpg,211806001.05.1.0001,119,297,5,421,0,0
480196_373193_0570Acta0426.jpg,210518006.01.1.0001,129,247,1,377,0,0
480196_378275_0474Acta0401.jpg,210511012.03.1.0001,67,302,8,377,0,0
